Date,Open,High,Low,Close,Adj Close,Volume
2013-01-28,19500.000000,20000.000000,19250.000000,19500.000000,13279.672852,5608500
2013-01-29,20100.000000,20150.000000,19550.000000,20100.000000,13688.275391,4292500
2013-01-30,19800.000000,20200.000000,19500.000000,19800.000000,13483.974609,6117500
2013-01-31,19750.000000,19800.000000,19350.000000,19750.000000,13449.918945,4403500
2013-02-01,19550.000000,20000.000000,19500.000000,19550.000000,13313.718750,3263500
2013-02-04,19200.000000,19650.000000,19050.000000,19200.000000,13075.369141,6097500
2013-02-05,19000.000000,19100.000000,18900.000000,19000.000000,12939.169922,4411000
2013-02-06,19000.000000,19200.000000,18900.000000,19000.000000,12939.169922,4478000
2013-02-07,18950.000000,19050.000000,18900.000000,18950.000000,12905.118164,2519000
2013-02-08,19250.000000,19500.000000,19150.000000,19250.000000,13109.416992,8648500
2013-02-11,19950.000000,20000.000000,19350.000000,19950.000000,13586.125000,6394000
2013-02-12,20150.000000,20250.000000,19700.000000,20150.000000,13722.325195,5425500
2013-02-13,20150.000000,20200.000000,19850.000000,20150.000000,13722.325195,3720500
2013-02-14,19600.000000,20150.000000,19550.000000,19600.000000,13347.772461,5617000
2013-02-15,19350.000000,19800.000000,19350.000000,19350.000000,13177.517578,3293000
2013-02-18,19300.000000,19450.000000,19250.000000,19300.000000,13143.470703,1814500
2013-02-19,19200.000000,19350.000000,19100.000000,19200.000000,13075.369141,2915500
2013-02-20,19200.000000,19350.000000,19050.000000,19200.000000,13075.369141,4913500
2013-02-21,19000.000000,19300.000000,18900.000000,19000.000000,12939.169922,6025000
2013-02-22,18900.000000,19100.000000,18800.000000,18900.000000,12871.064453,4647000
2013-02-25,19100.000000,19200.000000,18850.000000,19100.000000,13007.268555,4237000
2013-02-26,19000.000000,19000.000000,18800.000000,19000.000000,12939.169922,3515500
2013-02-27,19300.000000,19400.000000,19000.000000,19300.000000,13143.470703,8891000
2013-02-28,19300.000000,19500.000000,19300.000000,19300.000000,13143.470703,5680000
2013-03-01,19500.000000,19750.000000,19400.000000,19500.000000,13279.672852,6022000
2013-03-04,19400.000000,19800.000000,19350.000000,19400.000000,13211.568359,5791000
2013-03-05,19200.000000,19650.000000,19200.000000,19200.000000,13075.369141,5375500
2013-03-06,19450.000000,19550.000000,19300.000000,19450.000000,13245.623047,8941000
2013-03-07,20250.000000,20250.000000,19550.000000,20250.000000,13790.425781,12509000
2013-03-08,20250.000000,20650.000000,20250.000000,20250.000000,13790.425781,7869500
2013-03-11,19700.000000,20450.000000,19650.000000,19700.000000,13415.875977,5017000
2013-03-13,19700.000000,20000.000000,19500.000000,19700.000000,13415.875977,3311000
2013-03-14,19550.000000,19900.000000,19400.000000,19400.000000,13211.568359,4537500
2013-03-15,19500.000000,19750.000000,19200.000000,19200.000000,13075.369141,10985500
2013-03-18,19050.000000,19350.000000,19000.000000,19000.000000,12939.169922,2849500
2013-03-19,19200.000000,19350.000000,19000.000000,19000.000000,12939.169922,1434500
2013-03-20,19100.000000,19150.000000,18650.000000,18650.000000,12700.814453,5928500
2013-03-21,18850.000000,19000.000000,18200.000000,18350.000000,12496.509766,6326500
2013-03-22,18300.000000,18300.000000,17150.000000,17300.000000,11781.453125,3
2013-03-25,17500.000000,17700.000000,17350.000000,17350.000000,11815.500000,3433000
2013-03-26,17400.000000,18100.000000,17400.000000,17500.000000,11917.652344,3971000
2013-03-27,18000.000000,18150.000000,17800.000000,18150.000000,12360.309570,4194000
2013-03-28,18100.000000,18200.000000,17900.000000,18200.000000,12394.358398,2743500
2013-04-01,18200.000000,18800.000000,18200.000000,18650.000000,12700.814453,3087500
2013-04-02,18750.000000,18900.000000,18600.000000,18650.000000,12700.814453,3621000
2013-04-03,18800.000000,19300.000000,18650.000000,19200.000000,13075.369141,3
2013-04-04,19200.000000,19400.000000,19000.000000,19200.000000,13075.369141,3047000
2013-04-05,19200.000000,19300.000000,18700.000000,18700.000000,12734.861328,2939000
2013-04-08,19050.000000,19050.000000,18200.000000,18750.000000,12768.913086,3282000
2013-04-09,19000.000000,19000.000000,18450.000000,18550.000000,12632.712891,2939000
2013-04-10,18550.000000,18800.000000,18400.000000,18450.000000,12564.614258,2589000
2013-04-11,18400.000000,18750.000000,18300.000000,18650.000000,12700.814453,4189000
2013-04-12,18500.000000,18850.000000,18500.000000,18750.000000,12768.913086,3774000
2013-04-15,18750.000000,18800.000000,18450.000000,18550.000000,12632.712891,2837500
2013-04-16,18450.000000,18550.000000,18300.000000,18400.000000,12530.561523,4794500
2013-04-17,18600.000000,18600.000000,18200.000000,18350.000000,12496.509766,4661500
2013-04-18,18100.000000,18300.000000,18100.000000,18150.000000,12360.309570,1686500
2013-04-19,18150.000000,18400.000000,17850.000000,17900.000000,12190.059570,3988000
2013-04-22,17900.000000,18200.000000,17850.000000,18200.000000,12394.358398,3
2013-04-23,18200.000000,18550.000000,18150.000000,18550.000000,12632.712891,3
2013-04-24,18600.000000,18650.000000,18250.000000,18450.000000,12564.614258,3356000
2013-04-25,18400.000000,18450.000000,18250.000000,18450.000000,12564.614258,2327500
2013-04-26,18500.000000,18500.000000,17750.000000,17750.000000,12087.908203,2488500
2013-04-29,18000.000000,18100.000000,17750.000000,17800.000000,12121.956055,3135500
2013-04-30,17800.000000,17950.000000,17700.000000,17750.000000,12087.908203,3771000
2013-05-01,17900.000000,18200.000000,17850.000000,18150.000000,12360.309570,2766000
2013-05-02,18150.000000,18150.000000,17800.000000,17850.000000,12156.005859,1904500
2013-05-03,17800.000000,17950.000000,17350.000000,17400.000000,11849.554688,3169000
2013-05-06,17550.000000,17700.000000,17450.000000,17650.000000,12019.804688,1310500
2013-05-07,17500.000000,17600.000000,17050.000000,17200.000000,11713.350586,7060500
2013-05-08,17250.000000,17500.000000,17150.000000,17350.000000,11815.500000,7858000
2013-05-10,17250.000000,17450.000000,17050.000000,17200.000000,11713.350586,4754500
2013-05-13,17150.000000,17450.000000,17100.000000,17150.000000,11679.299805,4932000
2013-05-14,17150.000000,17400.000000,17000.000000,17000.000000,11577.148438,6578000
2013-05-15,16900.000000,16900.000000,16500.000000,16750.000000,11688.804688,4088500
2013-05-16,16900.000000,16900.000000,16450.000000,16450.000000,11479.452148,3387000
2013-05-17,16450.000000,16700.000000,16350.000000,16500.000000,11514.344727,3643500
2013-05-20,16600.000000,17150.000000,16600.000000,16950.000000,11828.370117,6650500
2013-05-21,17000.000000,17350.000000,16950.000000,17250.000000,12037.722656,4329500
2013-05-22,17350.000000,17700.000000,17350.000000,17550.000000,12247.076172,5828500
2013-05-23,17450.000000,17550.000000,16900.000000,17200.000000,12002.831055,4069000
2013-05-24,17400.000000,17550.000000,17050.000000,17300.000000,12072.615234,2192000
2013-05-27,17250.000000,17250.000000,16600.000000,16600.000000,11584.127930,3721000
2013-05-28,16750.000000,17250.000000,16700.000000,17150.000000,11967.940430,3160500
2013-05-29,17300.000000,17550.000000,17100.000000,17200.000000,12002.831055,5759500
2013-05-30,17200.000000,17200.000000,16550.000000,16550.000000,11549.237305,3674500
2013-05-31,16950.000000,16950.000000,16200.000000,16300.000000,11374.775391,4703000
2013-06-03,16200.000000,16350.000000,16050.000000,16050.000000,11200.316406,3433500
2013-06-04,16050.000000,16700.000000,16050.000000,16600.000000,11584.127930,5501500
2013-06-05,16300.000000,16600.000000,16050.000000,16600.000000,11584.127930,5901000
2013-06-07,16400.000000,17500.000000,16250.000000,17500.000000,12212.179688,3
2013-06-10,17500.000000,17500.000000,16350.000000,16550.000000,11549.237305,3
2013-06-11,16550.000000,16650.000000,15500.000000,15550.000000,10851.395508,3
2013-06-12,15600.000000,16350.000000,15500.000000,16350.000000,11409.667969,5083500
2013-06-13,16050.000000,16400.000000,15950.000000,16050.000000,11200.316406,4725500
2013-06-14,16350.000000,17000.000000,16350.000000,16900.000000,11793.479492,5527000
2013-06-17,17000.000000,17600.000000,17000.000000,17150.000000,11967.940430,5475500
2013-06-18,17350.000000,17500.000000,17100.000000,17100.000000,11933.045898,3602500
2013-06-19,17400.000000,17850.000000,17250.000000,17800.000000,12421.533203,7823000
2013-06-20,17500.000000,18050.000000,17350.000000,17950.000000,12526.209961,8569000
2013-06-21,17700.000000,17800.000000,16700.000000,16700.000000,11653.912109,3
2013-06-24,16700.000000,17400.000000,16650.000000,16700.000000,11653.912109,4900500
2013-06-25,16900.000000,17250.000000,16700.000000,16700.000000,11653.912109,5104000
2013-06-26,17200.000000,17650.000000,16950.000000,17400.000000,12142.397461,5505000
2013-06-27,17700.000000,17800.000000,17050.000000,17200.000000,12002.831055,3894500
2013-06-28,17350.000000,18200.000000,17350.000000,18200.000000,12700.667969,5513500
2013-07-01,18200.000000,18200.000000,17800.000000,17850.000000,12456.426758,910000
2013-07-02,18000.000000,18100.000000,17750.000000,17800.000000,12421.533203,1620000
2013-07-03,17550.000000,17750.000000,16000.000000,16000.000000,11165.423828,4340500
2013-07-04,16500.000000,17500.000000,16400.000000,17500.000000,12212.179688,3017000
2013-07-05,17700.000000,17800.000000,17300.000000,17300.000000,12072.615234,1079000
2013-07-08,17400.000000,17400.000000,16000.000000,16000.000000,11165.423828,4427500
2013-07-09,16000.000000,16450.000000,16000.000000,16000.000000,11165.423828,2884500
2013-07-10,16250.000000,16750.000000,16150.000000,16700.000000,11653.912109,2314000
2013-07-11,16800.000000,16900.000000,16250.000000,16550.000000,11549.237305,3671000
2013-07-12,16550.000000,17000.000000,16550.000000,17000.000000,11863.263672,2224000
2013-07-15,17000.000000,17200.000000,16700.000000,17200.000000,12002.831055,2315000
2013-07-16,16850.000000,17200.000000,16650.000000,16800.000000,11723.693359,3314500
2013-07-17,16900.000000,17000.000000,16500.000000,16550.000000,11549.237305,1787500
2013-07-18,16600.000000,16700.000000,16500.000000,16500.000000,11514.344727,2059500
2013-07-19,16650.000000,17100.000000,16600.000000,17100.000000,11933.045898,1915500
2013-07-22,17100.000000,17150.000000,16200.000000,16250.000000,11339.884766,2085000
2013-07-23,16350.000000,16900.000000,16350.000000,16900.000000,11793.479492,4330000
2013-07-24,16900.000000,17000.000000,16200.000000,16300.000000,11374.775391,2720000
2013-07-25,16400.000000,16500.000000,16150.000000,16150.000000,11270.099609,1713000
2013-07-26,16150.000000,16500.000000,16150.000000,16400.000000,11444.559570,861000
2013-07-29,16500.000000,16500.000000,16150.000000,16500.000000,11514.344727,2107500
2013-07-30,16650.000000,16900.000000,16600.000000,16900.000000,11793.479492,1908000
2013-07-31,16800.000000,17300.000000,16700.000000,16800.000000,11723.693359,3261500
2013-08-01,16900.000000,17300.000000,16900.000000,17100.000000,11933.045898,2921500
2013-08-02,17000.000000,17250.000000,16650.000000,17000.000000,11863.263672,1192500
2013-08-12,16550.000000,18300.000000,16550.000000,18300.000000,12770.454102,7015000
2013-08-13,18200.000000,18950.000000,18100.000000,18450.000000,12875.132813,3274000
2013-08-14,18900.000000,19000.000000,18400.000000,18600.000000,12979.805664,2553500
2013-08-15,18100.000000,18100.000000,17550.000000,17600.000000,12281.965820,748500
2013-08-16,17350.000000,17550.000000,17000.000000,17050.000000,11898.155273,1841000
2013-08-19,16900.000000,16950.000000,15650.000000,15650.000000,10921.177734,4935500
2013-08-20,15500.000000,15800.000000,14050.000000,14400.000000,10048.880859,5520500
2013-08-21,14600.000000,14900.000000,14150.000000,14400.000000,10048.880859,4207500
2013-08-22,14000.000000,15050.000000,13650.000000,15050.000000,10502.476563,5448000
2013-08-23,15400.000000,15600.000000,15000.000000,15150.000000,10572.259766,4247000
2013-08-26,15300.000000,15850.000000,15150.000000,15200.000000,10607.153320,2150500
2013-08-27,14950.000000,15550.000000,14850.000000,15300.000000,10676.936523,2902000
2013-08-28,14850.000000,15600.000000,14700.000000,15550.000000,10851.395508,3944000
2013-08-29,15000.000000,16000.000000,15000.000000,16000.000000,11165.423828,2844500
2013-08-30,15900.000000,16000.000000,15700.000000,15800.000000,11025.856445,1763000
2013-09-02,16100.000000,16300.000000,15600.000000,15950.000000,11130.532227,1749500
2013-09-03,15900.000000,16600.000000,15900.000000,16450.000000,11479.452148,1811500
2013-09-04,16150.000000,16450.000000,15500.000000,15750.000000,10990.963867,1855000
2013-09-05,15800.000000,16400.000000,15650.000000,16300.000000,11374.775391,4030500
2013-09-06,16350.000000,16450.000000,16150.000000,16300.000000,11374.775391,1597000
2013-09-09,16350.000000,16800.000000,16350.000000,16800.000000,11723.693359,3356000
2013-09-10,17200.000000,18300.000000,16850.000000,17000.000000,11863.263672,10711500
2013-09-11,17400.000000,17400.000000,17050.000000,17400.000000,12142.397461,2421500
2013-09-12,17100.000000,17450.000000,17100.000000,17300.000000,12072.615234,1228000
2013-09-13,17050.000000,17200.000000,16650.000000,16650.000000,11619.019531,3626500
2013-09-16,16800.000000,17150.000000,16700.000000,17000.000000,11863.263672,2482000
2013-09-17,17000.000000,17150.000000,16850.000000,17000.000000,11863.263672,3760500
2013-09-18,16700.000000,17150.000000,16700.000000,17050.000000,11898.155273,2232500
2013-09-19,17500.000000,18100.000000,17400.000000,17700.000000,12351.752930,5477000
2013-09-20,17600.000000,17700.000000,17050.000000,17300.000000,12072.615234,2782000
2013-09-23,17150.000000,17500.000000,16900.000000,17350.000000,12107.506836,2563500
2013-09-24,17350.000000,17500.000000,16850.000000,17050.000000,11898.155273,3205500
2013-09-25,16500.000000,17100.000000,16500.000000,17100.000000,11933.045898,2291000
2013-09-26,17100.000000,17200.000000,17000.000000,17100.000000,11933.045898,1852500
2013-09-27,17100.000000,17100.000000,16900.000000,16900.000000,11793.479492,1475000
2013-09-30,16800.000000,16850.000000,16300.000000,16300.000000,11374.775391,2710000
2013-10-01,16550.000000,16650.000000,16400.000000,16400.000000,11444.559570,1548500
2013-10-02,16700.000000,16700.000000,16500.000000,16600.000000,11584.127930,785500
2013-10-03,16700.000000,17150.000000,16700.000000,17100.000000,12060.186523,1554000
2013-10-04,17100.000000,17200.000000,17100.000000,17200.000000,12130.715820,1250500
2013-10-07,17300.000000,17300.000000,16900.000000,17200.000000,12130.715820,1540000
2013-10-08,17200.000000,17300.000000,17100.000000,17200.000000,12130.715820,1464500
2013-10-09,17100.000000,18200.000000,17100.000000,18200.000000,12835.989258,5244500
2013-10-10,18300.000000,18350.000000,17900.000000,18200.000000,12835.989258,4411500
2013-10-11,18200.000000,18700.000000,18200.000000,18700.000000,13188.624023,4865000
2013-10-16,18700.000000,18900.000000,18300.000000,18700.000000,13188.624023,2471000
2013-10-17,18750.000000,18800.000000,17900.000000,18100.000000,12765.460938,3562000
2013-10-18,18200.000000,18300.000000,18050.000000,18200.000000,12835.989258,1686500
2013-10-21,18250.000000,18450.000000,17900.000000,18150.000000,12800.728516,2147000
2013-10-22,18250.000000,18250.000000,17650.000000,17700.000000,12483.352539,1488500
2013-10-23,18000.000000,18000.000000,17400.000000,17500.000000,12342.297852,3858000
2013-10-24,17500.000000,17700.000000,17400.000000,17650.000000,12448.087891,1601500
2013-10-25,17600.000000,17700.000000,17550.000000,17650.000000,12448.087891,611000
2013-10-28,17650.000000,18100.000000,17650.000000,18000.000000,12694.933594,1617000
2013-10-29,18100.000000,18100.000000,17600.000000,17600.000000,12412.827148,1364000
2013-10-30,17500.000000,18300.000000,17500.000000,18300.000000,12906.516602,1744000
2013-10-31,17700.000000,18100.000000,17500.000000,17500.000000,12342.297852,1680500
2013-11-01,17500.000000,17850.000000,17500.000000,17500.000000,12342.297852,1366000
2013-11-04,17500.000000,17650.000000,17500.000000,17500.000000,12342.297852,942500
2013-11-06,17200.000000,18300.000000,17200.000000,18300.000000,12906.516602,2402000
2013-11-07,18500.000000,19600.000000,18400.000000,19200.000000,13541.262695,11922500
2013-11-08,19100.000000,19500.000000,18800.000000,19350.000000,13647.054688,2116000
2013-11-11,19350.000000,19550.000000,19100.000000,19500.000000,13752.843750,4802000
2013-11-12,19500.000000,19500.000000,19100.000000,19250.000000,13576.529297,2173000
2013-11-13,18800.000000,19150.000000,18800.000000,18800.000000,13259.153320,2764500
2013-11-14,19000.000000,19500.000000,18850.000000,19050.000000,13435.471680,1299000
2013-11-15,19450.000000,19500.000000,18800.000000,18800.000000,13259.153320,1141500
2013-11-18,19200.000000,19650.000000,19200.000000,19650.000000,13858.634766,2442000
2013-11-19,19700.000000,20150.000000,19650.000000,20150.000000,14211.275391,4962000
2013-11-20,20250.000000,20500.000000,20000.000000,20150.000000,14211.275391,9490000
2013-11-21,19900.000000,20200.000000,19900.000000,20000.000000,14105.481445,1964000
2013-11-22,20400.000000,20400.000000,19950.000000,20250.000000,14281.799805,2294500
2013-11-25,20250.000000,20900.000000,20250.000000,20900.000000,14740.229492,3249000
2013-11-26,20300.000000,20750.000000,19450.000000,19450.000000,13717.582031,3331500
2013-11-27,19700.000000,20000.000000,19250.000000,19400.000000,13682.317383,2497500
2013-11-28,19200.000000,19200.000000,18300.000000,18350.000000,12941.779297,5624500
2013-11-29,18350.000000,18600.000000,18250.000000,18250.000000,12871.250977,2589500
2013-12-02,18350.000000,18800.000000,18350.000000,18750.000000,13223.888672,1931000
2013-12-03,18550.000000,18800.000000,18550.000000,18600.000000,13118.098633,1987000
2013-12-04,18550.000000,18800.000000,18350.000000,18600.000000,13118.098633,2628000
2013-12-05,18400.000000,19000.000000,18400.000000,18900.000000,13329.680664,3802500
2013-12-06,18700.000000,19300.000000,18600.000000,18900.000000,13329.680664,1515000
2013-12-09,19250.000000,19350.000000,18950.000000,18950.000000,13364.944336,2153500
2013-12-10,18950.000000,19550.000000,18900.000000,19200.000000,13541.262695,3741000
2013-12-11,19550.000000,19550.000000,19200.000000,19400.000000,13682.317383,2111000
2013-12-12,19000.000000,19300.000000,18800.000000,18850.000000,13294.417969,3017500
2013-12-13,18600.000000,18750.000000,18300.000000,18450.000000,13012.308594,2979000
2013-12-16,18400.000000,18400.000000,18100.000000,18200.000000,12835.989258,1151500
2013-12-17,18150.000000,18600.000000,18150.000000,18400.000000,12977.041016,2621000
2013-12-18,17900.000000,18300.000000,17900.000000,18150.000000,12800.728516,2609000
2013-12-19,18450.000000,18600.000000,18250.000000,18600.000000,13118.098633,2500000
2013-12-20,18500.000000,18900.000000,18500.000000,18700.000000,13188.624023,1614500
2013-12-23,18500.000000,18800.000000,18500.000000,18750.000000,13223.888672,1117000
2013-12-24,18850.000000,18900.000000,18650.000000,18750.000000,13223.888672,694500
2013-12-27,18900.000000,19100.000000,18700.000000,18750.000000,13223.888672,1247000
2013-12-30,19100.000000,19100.000000,18550.000000,19000.000000,13400.206055,1151500
2014-01-02,19000.000000,19450.000000,19000.000000,19350.000000,13647.054688,1281500
2014-01-03,19300.000000,19900.000000,18900.000000,19550.000000,13788.109375,2425500
2014-01-06,19550.000000,19550.000000,19350.000000,19475.000000,13735.212891,2930200
2014-01-07,19500.000000,19825.000000,19500.000000,19750.000000,13929.165039,2666500
2014-01-08,19600.000000,19900.000000,19350.000000,19450.000000,13717.582031,1859200
2014-01-09,19600.000000,19700.000000,18800.000000,18800.000000,13259.153320,3132600
2014-01-10,18750.000000,19200.000000,18750.000000,19000.000000,13400.206055,3897100
2014-01-13,19100.000000,19100.000000,18950.000000,19000.000000,13400.206055,3215000
2014-01-15,19300.000000,19300.000000,18800.000000,18825.000000,13276.786133,2871700
2014-01-16,19050.000000,19100.000000,18900.000000,19000.000000,13400.206055,1547800
2014-01-17,19175.000000,19300.000000,19000.000000,19300.000000,13611.789063,1585400
2014-01-20,19625.000000,19650.000000,19325.000000,19500.000000,13752.843750,1827800
2014-01-21,19700.000000,19800.000000,19400.000000,19800.000000,13964.425781,1728700
2014-01-22,19900.000000,20950.000000,19750.000000,20950.000000,14775.492188,5316600
2014-01-23,21100.000000,21200.000000,20325.000000,20950.000000,14775.492188,2455800
2014-01-24,19700.000000,20850.000000,19700.000000,19700.000000,13893.898438,2627000
2014-01-27,19300.000000,19300.000000,18650.000000,18650.000000,13153.363281,2582400
2014-01-28,18650.000000,19050.000000,18500.000000,18700.000000,13188.624023,3253500
2014-01-29,18700.000000,19675.000000,18700.000000,19400.000000,13682.317383,3646700
2014-01-30,19000.000000,19400.000000,18850.000000,19300.000000,13611.789063,4053700
2014-02-03,19300.000000,19300.000000,18800.000000,18975.000000,13382.579102,1573700
2014-02-04,18300.000000,18750.000000,18300.000000,18300.000000,12906.516602,3421500
2014-02-05,18550.000000,18625.000000,17950.000000,17975.000000,12677.302734,3976600
2014-02-06,18175.000000,18175.000000,17800.000000,17900.000000,12624.407227,4532000
2014-02-07,18000.000000,18300.000000,17725.000000,18200.000000,12835.989258,9095400
2014-02-10,18375.000000,18400.000000,17950.000000,17975.000000,12677.302734,6678500
2014-02-11,18000.000000,18600.000000,17975.000000,18450.000000,13012.308594,8746700
2014-02-12,18500.000000,18600.000000,18375.000000,18500.000000,13047.572266,2644000
2014-02-13,18500.000000,18850.000000,18375.000000,18625.000000,13135.729492,3659900
2014-02-14,18800.000000,18850.000000,18300.000000,18300.000000,12906.516602,3256400
2014-02-17,18325.000000,18500.000000,18225.000000,18475.000000,13029.941406,2092700
2014-02-18,18500.000000,18650.000000,18425.000000,18525.000000,13065.204102,2374000
2014-02-19,18575.000000,18600.000000,18350.000000,18575.000000,13100.466797,2891400
2014-02-20,18500.000000,18650.000000,18450.000000,18650.000000,13153.363281,1999100
2014-02-21,18550.000000,18725.000000,18525.000000,18600.000000,13118.098633,3021200
2014-02-24,18600.000000,18675.000000,18400.000000,18525.000000,13065.204102,1675300
2014-02-25,18600.000000,18600.000000,18425.000000,18475.000000,13029.941406,2381500
2014-02-26,18400.000000,18475.000000,18300.000000,18325.000000,12924.149414,4477500
2014-02-27,18350.000000,18675.000000,18325.000000,18550.000000,13082.832031,4801100
2014-02-28,18550.000000,19000.000000,18550.000000,18975.000000,13382.579102,7004400
2014-03-03,18800.000000,18900.000000,18600.000000,18850.000000,13294.417969,1739500
2014-03-04,18750.000000,19125.000000,18750.000000,19050.000000,13435.471680,2518800
2014-03-05,19200.000000,19450.000000,19050.000000,19400.000000,13682.317383,4140400
2014-03-06,19500.000000,20100.000000,19175.000000,20000.000000,14105.481445,3710400
2014-03-07,20100.000000,20200.000000,19350.000000,19400.000000,13682.317383,3585700
2014-03-10,19400.000000,19475.000000,19150.000000,19350.000000,13647.054688,3182400
2014-03-11,19500.000000,19975.000000,19500.000000,19825.000000,13982.057617,6559200
2014-03-12,19400.000000,19600.000000,19400.000000,19500.000000,13752.843750,3726500
2014-03-13,19650.000000,19800.000000,19525.000000,19800.000000,13964.425781,1376400
2014-03-14,19500.000000,20300.000000,19475.000000,20225.000000,14264.166992,3458900
2014-03-17,20200.000000,20300.000000,20025.000000,20225.000000,14264.166992,5031900
2014-03-18,20075.000000,20400.000000,20075.000000,20225.000000,14264.166992,3214000
2014-03-19,20425.000000,20675.000000,20225.000000,20600.000000,14528.644531,3111900
2014-03-20,20200.000000,20700.000000,19500.000000,19750.000000,13929.165039,3008500
2014-03-21,18800.000000,20800.000000,18800.000000,19900.000000,14034.954102,6614700
2014-03-24,19900.000000,20600.000000,19750.000000,20400.000000,14387.591797,3927400
2014-03-25,20400.000000,20950.000000,20225.000000,20750.000000,14634.437500,3475300
2014-03-26,20750.000000,20950.000000,20100.000000,20100.000000,14176.004883,3195500
2014-03-27,20300.000000,20800.000000,20100.000000,20100.000000,14176.004883,2499500
2014-03-28,20400.000000,20900.000000,20400.000000,20750.000000,14634.437500,3594400
2014-04-01,20900.000000,21000.000000,20825.000000,21000.000000,14810.756836,4903700
2014-04-02,21000.000000,21100.000000,20500.000000,20950.000000,14775.492188,2628200
2014-04-03,20900.000000,21000.000000,20750.000000,20925.000000,14757.861328,2441900
2014-04-04,20500.000000,20900.000000,19950.000000,19950.000000,14070.215820,3689300
2014-04-07,19950.000000,20700.000000,19850.000000,20700.000000,14599.174805,3753500
2014-04-08,21000.000000,21050.000000,20525.000000,20900.000000,14740.229492,4196300
2014-04-09,20900.000000,20900.000000,20900.000000,20900.000000,14740.229492,0
2014-04-10,20700.000000,21000.000000,19975.000000,20500.000000,14458.120117,5040700
2014-04-11,20500.000000,20950.000000,20400.000000,20925.000000,14757.861328,3672300
2014-04-14,20900.000000,21350.000000,20900.000000,21200.000000,14951.810547,2527800
2014-04-15,21450.000000,21650.000000,21275.000000,21500.000000,15163.392578,3403500
2014-04-16,21700.000000,21700.000000,21250.000000,21250.000000,14987.075195,3441300
2014-04-17,21500.000000,21650.000000,21425.000000,21600.000000,15233.923828,7007100
2014-04-21,21600.000000,21700.000000,21375.000000,21600.000000,15233.923828,1979100
2014-04-22,21650.000000,21975.000000,21425.000000,21900.000000,15445.505859,3014500
2014-04-23,21500.000000,22100.000000,21500.000000,22000.000000,15516.029297,5440400
2014-04-24,21600.000000,22050.000000,21425.000000,21950.000000,15480.768555,3666200
2014-04-25,22100.000000,22100.000000,21700.000000,21750.000000,15339.710938,2760400
2014-04-28,21600.000000,21750.000000,21000.000000,21000.000000,14810.756836,1790300
2014-04-29,21500.000000,21950.000000,21500.000000,21900.000000,15445.505859,1927900
2014-04-30,21600.000000,21900.000000,21600.000000,21700.000000,15304.449219,4386100
2014-05-02,21950.000000,22200.000000,21750.000000,22200.000000,15657.089844,2487300
2014-05-05,22100.000000,22225.000000,22050.000000,22100.000000,15586.559570,1347100
2014-05-06,22350.000000,22350.000000,22150.000000,22150.000000,15621.822266,2410200
2014-05-07,22325.000000,22350.000000,22225.000000,22275.000000,15709.981445,3802300
2014-05-08,22225.000000,22375.000000,22225.000000,22225.000000,15674.715820,2763000
2014-05-09,20800.000000,22350.000000,20800.000000,22300.000000,15727.610352,1770500
2014-05-12,22300.000000,22500.000000,22300.000000,22375.000000,15780.508789,1922300
2014-05-13,22500.000000,22500.000000,22350.000000,22400.000000,15798.138672,1344000
2014-05-14,22500.000000,22500.000000,22350.000000,22450.000000,15833.404297,4147700
2014-05-16,22400.000000,22400.000000,21525.000000,22000.000000,15754.629883,3264900
2014-05-19,21825.000000,22400.000000,21450.000000,21825.000000,15629.310547,2874300
2014-05-20,21175.000000,22200.000000,20750.000000,21175.000000,15163.831055,4783600
2014-05-21,21450.000000,21700.000000,21025.000000,21450.000000,15360.768555,3780200
2014-05-22,21650.000000,21800.000000,21475.000000,21650.000000,15503.988281,1970400
2014-05-23,21625.000000,22200.000000,21200.000000,21625.000000,15486.088867,2910400
2014-05-26,21625.000000,21750.000000,21500.000000,21625.000000,15486.088867,529700
2014-05-28,22000.000000,22050.000000,21775.000000,22000.000000,15754.629883,4588500
2014-05-30,21675.000000,22475.000000,21675.000000,21675.000000,15521.891602,7166600
2014-06-02,22175.000000,22250.000000,21700.000000,22175.000000,15879.954102,3440500
2014-06-03,22350.000000,22500.000000,22250.000000,22350.000000,16005.272461,3509600
2014-06-04,22450.000000,22475.000000,22125.000000,22450.000000,16076.884766,2045600
2014-06-05,22550.000000,22550.000000,22300.000000,22550.000000,16148.498047,1757000
2014-06-06,22850.000000,22900.000000,22525.000000,22850.000000,16363.330078,5421700
2014-06-09,22650.000000,22825.000000,22500.000000,22650.000000,16220.108398,684500
2014-06-10,22875.000000,22875.000000,22650.000000,22875.000000,16381.238281,1286400
2014-06-11,23000.000000,23050.000000,22875.000000,23000.000000,16470.751953,3936300
2014-06-12,23000.000000,23100.000000,22200.000000,23000.000000,16470.751953,1609700
2014-06-13,22900.000000,22900.000000,22400.000000,22900.000000,16399.138672,602100
2014-06-16,21975.000000,22700.000000,21975.000000,21975.000000,15736.723633,1613900
2014-06-17,22525.000000,22775.000000,22150.000000,22525.000000,16130.591797,3976700
2014-06-18,22525.000000,22750.000000,22275.000000,22525.000000,16130.591797,1926300
2014-06-19,22525.000000,23100.000000,22475.000000,22525.000000,16130.591797,2415000
2014-06-20,22550.000000,22900.000000,22500.000000,22550.000000,16148.498047,1668200
